Unix Timestamp_x,Date,Symbol_x,Open_x,High_x,Low_x,Close_x,Volume_x,Unix Timestamp_y,Symbol_y,Open_y,High_y,Low_y,Close_y,Volume_y
1588996800000,2020-05-09 04:00:00,BTCUSD,9874.08,9885.94,8133.88,8641.42,5359.1638419626,1588996800000,ETHUSD,213.98,214.39,178.51,186.14,24966.69699193
1588910400000,2020-05-08 04:00:00,BTCUSD,9944.62,10029.61,9713.39,9874.08,3770.4253134667997,1588910400000,ETHUSD,213.16,215.25,207.41,213.98,10693.71412826
1588824000000,2020-05-07 04:00:00,BTCUSD,9303.28,10080.0,9241.81,9944.62,6026.1899343937,1588824000000,ETHUSD,205.31,217.03,203.23,213.16,18966.47533746
1588737600000,2020-05-06 04:00:00,BTCUSD,8981.5,9415.0,8966.75,9303.28,3992.5164892658004,1588737600000,ETHUSD,206.83,211.34,197.0,205.31,16353.93382211
1588651200000,2020-05-05 04:00:00,BTCUSD,8866.02,9122.68,8775.66,8981.5,2712.1828355232997,1588651200000,ETHUSD,206.49,212.08,201.63,206.83,9264.15714986
1588564800000,2020-05-04 04:00:00,BTCUSD,8733.73,8975.52,8535.99,8866.02,2036.775110146,1588564800000,ETHUSD,203.98,209.28,195.33,206.49,16311.27012632
1588478400000,2020-05-03 04:00:00,BTCUSD,9144.68,9159.4,8645.12,8733.73,1930.1914676253,1588478400000,ETHUSD,218.25,218.64,202.4,203.98,11529.27837433
1588392000000,2020-05-02 04:00:00,BTCUSD,8838.82,9205.85,8777.73,9144.68,1181.0481560778999,1588392000000,ETHUSD,213.4,219.09,210.75,218.25,6983.7816503
1588305600000,2020-05-01 04:00:00,BTCUSD,8670.0,9070.65,8660.44,8838.82,3211.3901345484996,1588305600000,ETHUSD,208.78,217.22,208.46,213.4,12634.2569442
1588219200000,2020-04-30 04:00:00,BTCUSD,9303.0,9473.55,8411.0,8670.0,5055.7125220423995,1588219200000,ETHUSD,225.98,227.54,202.5,208.78,40093.08725281
1588132800000,2020-04-29 04:00:00,BTCUSD,7828.44,9303.71,7820.38,9303.0,6668.982724981999,1588132800000,ETHUSD,198.4,226.54,197.88,225.98,32151.32279824
1588046400000,2020-04-28 04:00:00,BTCUSD,7719.16,7877.49,7675.55,7828.44,1752.1227017562,1588046400000,ETHUSD,194.51,199.92,192.71,198.4,10715.43498053
1587960000000,2020-04-27 04:00:00,BTCUSD,7740.35,7803.99,7637.17,7719.16,1239.8935361178999,1587960000000,ETHUSD,197.64,197.98,189.57,194.51,16220.73970572
1587873600000,2020-04-26 04:00:00,BTCUSD,7575.1,7812.07,7480.08,7740.35,1370.6220560854,1587873600000,ETHUSD,195.03,200.0,192.59,197.64,11378.00803916
1587787200000,2020-04-25 04:00:00,BTCUSD,7531.4,7715.53,7482.77,7575.1,791.5469089284,1587787200000,ETHUSD,188.45,198.0,187.74,195.03,10887.29480422
1587700800000,2020-04-24 04:00:00,BTCUSD,7531.48,7615.36,7395.25,7531.4,1959.8512267735,1587700800000,ETHUSD,188.41,189.99,184.57,188.45,9664.30328452
1587614400000,2020-04-23 04:00:00,BTCUSD,7126.88,7777.76,7033.93,7531.48,3383.1385964629,1587614400000,ETHUSD,183.37,191.0,183.37,188.41,7657.15218924
1587528000000,2020-04-22 04:00:00,BTCUSD,6876.85,7193.5,6859.66,7126.88,1822.9259679294,1587528000000,ETHUSD,171.83,187.45,171.35,183.37,25231.83967119
1587441600000,2020-04-21 04:00:00,BTCUSD,6868.43,6964.23,6763.24,6876.85,2435.1591279821,1587441600000,ETHUSD,172.06,174.73,168.53,171.83,21530.82758116
1587355200000,2020-04-20 04:00:00,BTCUSD,7180.39,7231.9,6757.15,6868.43,2646.3713276893,1587355200000,ETHUSD,184.34,186.84,166.88,172.06,32058.80339676
1587268800000,2020-04-19 04:00:00,BTCUSD,7247.14,7256.62,7069.0,7180.39,785.3646877548,1587268800000,ETHUSD,187.85,189.08,176.9,184.34,12339.27449198
1587182400000,2020-04-18 04:00:00,BTCUSD,7104.85,7303.13,7071.77,7247.14,1201.990625729,1587182400000,ETHUSD,173.36,190.06,171.99,187.85,22877.01844876
1587096000000,2020-04-17 04:00:00,BTCUSD,7095.71,7159.64,7000.67,7104.85,1408.373987016,1587096000000,ETHUSD,171.74,175.0,168.67,173.36,14668.40701199
1587009600000,2020-04-16 04:00:00,BTCUSD,6661.49,7219.34,6633.72,7095.71,4688.6390589712,1587009600000,ETHUSD,153.26,175.03,152.64,171.74,37096.81207385
1586923200000,2020-04-15 04:00:00,BTCUSD,6911.93,6936.12,6472.26,6661.49,2575.7661430028,1586923200000,ETHUSD,160.62,161.52,148.5,153.26,16456.70413369
1586836800000,2020-04-14 04:00:00,BTCUSD,6903.82,6987.94,6775.0,6911.93,1771.5099267225,1586836800000,ETHUSD,158.32,162.15,155.74,160.62,19628.10716219
1586750400000,2020-04-13 04:00:00,BTCUSD,6688.22,6924.0,6621.21,6903.82,2543.0922695768,1586750400000,ETHUSD,152.59,159.51,150.99,158.32,13246.02950118
1586664000000,2020-04-12 04:00:00,BTCUSD,6819.05,7203.19,6562.0,6688.22,2323.3212893234,1586664000000,ETHUSD,156.25,165.37,150.12,152.59,17653.14866542
1586577600000,2020-04-11 04:00:00,BTCUSD,6922.02,6954.63,6775.0,6819.05,919.4380004234,1586577600000,ETHUSD,160.38,161.49,154.25,156.25,9950.315461299999
1586491200000,2020-04-10 04:00:00,BTCUSD,7181.24,7181.24,6755.0,6922.02,2547.0782778753,1586491200000,ETHUSD,163.71,164.18,152.46,160.38,35924.97080614
1586404800000,2020-04-09 04:00:00,BTCUSD,7291.99,7366.28,7115.04,7181.24,2248.2908531988,1586404800000,ETHUSD,170.44,171.15,163.0,163.71,4204.38605619
1586318400000,2020-04-08 04:00:00,BTCUSD,7355.98,7432.23,7207.5,7291.99,2373.5477011786998,1586318400000,ETHUSD,172.21,174.81,166.14,170.44,16298.84579225
1586232000000,2020-04-07 04:00:00,BTCUSD,7329.68,7468.42,7078.0,7355.98,2118.9584836816002,1586232000000,ETHUSD,171.24,175.7,162.34,172.21,39818.73022471
1586145600000,2020-04-06 04:00:00,BTCUSD,6848.94,7465.0,6848.94,7329.68,3955.6796615581,1586145600000,ETHUSD,144.21,176.74,144.21,171.24,68128.83157232
1586059200000,2020-04-05 04:00:00,BTCUSD,6802.53,6895.69,6678.6,6848.94,1303.232757924,1586059200000,ETHUSD,144.27,145.06,141.0,144.21,9287.56426119
1585972800000,2020-04-04 04:00:00,BTCUSD,6702.98,7016.0,6658.68,6802.53,1760.5685414903,1585972800000,ETHUSD,140.18,146.5,139.5,144.27,11050.80696882
1585886400000,2020-04-03 04:00:00,BTCUSD,6787.4,7048.72,6609.47,6702.98,2772.6973730471996,1585886400000,ETHUSD,141.72,146.87,137.85,140.18,34677.11250961
1585800000000,2020-04-02 04:00:00,BTCUSD,6623.92,7273.0,6585.17,6787.4,5005.8954719103995,1585800000000,ETHUSD,136.6,150.32,135.99,141.72,30844.53954199
1585713600000,2020-04-01 04:00:00,BTCUSD,6383.69,6767.57,6156.47,6623.92,3049.0633487628,1585713600000,ETHUSD,132.92,139.17,128.93,136.6,19937.97196608
1585627200000,2020-03-31 04:00:00,BTCUSD,6450.0,6519.21,6256.87,6383.69,1522.9423121585,1585627200000,ETHUSD,132.51,135.4,130.77,132.92,12367.87540681
1585540800000,2020-03-30 04:00:00,BTCUSD,6011.5,6629.18,6000.0,6450.0,2952.4038822284997,1585540800000,ETHUSD,126.97,135.56,126.85,132.51,32555.22402709
1585454400000,2020-03-29 04:00:00,BTCUSD,6219.79,6226.64,5857.41,6011.5,2167.7780073684,1585454400000,ETHUSD,130.44,130.44,123.87,126.97,12208.2866767
1585368000000,2020-03-28 04:00:00,BTCUSD,6127.86,6334.28,6038.09,6219.79,1440.8546018247,1585368000000,ETHUSD,126.29,133.45,125.38,130.44,11951.37828683
1585281600000,2020-03-27 04:00:00,BTCUSD,6821.95,6850.0,6071.87,6127.86,2960.2034436119,1585281600000,ETHUSD,139.77,139.77,124.7,126.29,5249.383099000001
1585195200000,2020-03-26 04:00:00,BTCUSD,6747.55,6869.5,6530.01,6821.95,2263.0572456501,1585195200000,ETHUSD,137.67,142.38,137.5,139.77,2154.51127074
1585108800000,2020-03-25 04:00:00,BTCUSD,6577.72,6977.69,6471.08,6747.55,4540.126200463,1585108800000,ETHUSD,136.25,142.88,132.87,137.67,31627.35023354
1585022400000,2020-03-24 04:00:00,BTCUSD,6560.95,6866.7,6405.0,6577.72,6312.8965397312,1585022400000,ETHUSD,134.71,144.14,133.17,136.25,66472.06892176
1584936000000,2020-03-23 04:00:00,BTCUSD,5963.72,6711.19,5748.39,6560.95,8564.197968979899,1584936000000,ETHUSD,125.14,138.38,120.75,134.71,59761.83772428
1584849600000,2020-03-22 04:00:00,BTCUSD,6362.46,6416.5,5689.92,5963.72,4750.99318396,1584849600000,ETHUSD,135.95,137.35,119.17,125.14,43244.51349184
1584763200000,2020-03-21 04:00:00,BTCUSD,6262.57,6464.21,5863.67,6362.46,2930.0374678016997,1584763200000,ETHUSD,134.24,137.67,125.79,135.95,40747.8111329
1584676800000,2020-03-20 04:00:00,BTCUSD,6169.0,6961.65,5660.77,6262.57,8538.1748196887,1584676800000,ETHUSD,135.15,153.17,115.0,134.24,98750.50487556
1584590400000,2020-03-19 04:00:00,BTCUSD,5305.0,6436.99,5296.04,6169.0,8527.6896071396,1584590400000,ETHUSD,116.33,143.5,116.07,135.15,52647.58083254
1584504000000,2020-03-18 04:00:00,BTCUSD,5415.14,5500.0,5019.72,5305.0,6119.0465580339005,1584504000000,ETHUSD,117.77,120.44,110.31,116.33,31907.20878712
1584417600000,2020-03-17 04:00:00,BTCUSD,5347.41,5563.18,5075.0,5415.14,4937.3197269301,1584417600000,ETHUSD,117.69,120.44,113.0,117.77,25545.87802133
1584331200000,2020-03-16 04:00:00,BTCUSD,5258.08,5424.82,4428.83,5347.41,14638.8452522279,1584331200000,ETHUSD,122.0,122.03,100.7,117.69,140738.27369292
1584244800000,2020-03-15 04:00:00,BTCUSD,5168.42,5987.11,5168.42,5258.08,5712.9939748621,1584244800000,ETHUSD,121.05,133.9,119.49,122.0,47973.97828407
1584158400000,2020-03-14 04:00:00,BTCUSD,5607.46,5607.46,5051.95,5168.42,3445.8597624781,1584158400000,ETHUSD,134.39,134.39,120.5,121.05,34772.10536722
1584072000000,2020-03-13 04:00:00,BTCUSD,5301.14,6000.0,4812.74,5607.46,10535.1367375313,1584072000000,ETHUSD,135.47,138.99,130.56,134.39,5201.79979296
1583985600000,2020-03-12 04:00:00,BTCUSD,7656.57,7656.57,3901.25,5301.14,26579.7424274409,1583985600000,ETHUSD,183.11,183.11,119.63,135.47,14267.58583914
1583899200000,2020-03-11 04:00:00,BTCUSD,7926.0,8020.0,7575.01,7656.57,2526.8236824495,1583899200000,ETHUSD,201.84,202.24,181.63,183.11,41583.9435919
1583812800000,2020-03-10 04:00:00,BTCUSD,7908.79,8153.88,7705.0,7926.0,3226.5746633102003,1583812800000,ETHUSD,202.63,206.28,195.72,201.84,30844.39985731
1583726400000,2020-03-09 04:00:00,BTCUSD,8074.97,8074.97,7310.0,7908.79,5202.4360171752005,1583726400000,ETHUSD,201.83,208.5,189.97,202.63,43594.712146800004
1583640000000,2020-03-08 04:00:00,BTCUSD,8757.45,8760.0,8000.02,8074.97,2074.5321957607002,1583640000000,ETHUSD,231.69,233.11,196.1,201.83,33947.19361818
1583553600000,2020-03-07 04:00:00,BTCUSD,9120.0,9225.0,8720.0,8757.45,699.6871092289,1583553600000,ETHUSD,244.46,252.16,229.64,231.69,9557.82167433
1583467200000,2020-03-06 04:00:00,BTCUSD,9049.04,9180.5,9024.59,9120.0,696.4971300652,1583467200000,ETHUSD,229.67,247.02,229.17,244.46,12755.08090818
1583380800000,2020-03-05 04:00:00,BTCUSD,8882.25,9168.62,8876.79,9049.04,1573.5275763485001,1583380800000,ETHUSD,226.8,231.14,226.8,229.67,314.380046
1583294400000,2020-03-04 04:00:00,BTCUSD,8787.27,8956.18,8670.0,8882.25,1283.9086842734,1583294400000,ETHUSD,226.38,228.64,220.38,226.8,22701.59791072
1583208000000,2020-03-03 04:00:00,BTCUSD,8877.81,8910.6,8665.01,8787.27,1091.9205736802,1583208000000,ETHUSD,231.97,232.82,219.93,226.38,40957.27898952
1583121600000,2020-03-02 04:00:00,BTCUSD,8605.01,8970.26,8596.18,8877.81,1124.0448093443,1583121600000,ETHUSD,218.82,234.93,218.7,231.97,32037.31030061
1583035200000,2020-03-01 04:00:00,BTCUSD,8619.7,8753.5,8410.01,8605.01,871.9755983493,1583035200000,ETHUSD,223.69,227.77,212.16,218.82,15374.80336462
1582948800000,2020-02-29 04:00:00,BTCUSD,8729.6,8804.14,8517.5,8619.7,466.2341011099,1582948800000,ETHUSD,230.58,233.36,216.25,223.69,9666.97284723
1582862400000,2020-02-28 04:00:00,BTCUSD,8846.0,8868.52,8430.0,8729.6,1533.1258492029,1582862400000,ETHUSD,230.08,232.45,213.0,230.58,17193.297211400004
1582776000000,2020-02-27 04:00:00,BTCUSD,8731.04,8973.9,8669.2,8846.0,1935.2494494253,1582776000000,ETHUSD,218.53,238.27,216.88,230.08,21979.33393222
1582689600000,2020-02-26 04:00:00,BTCUSD,9150.0,9272.43,8520.0,8731.04,2594.0855407907,1582689600000,ETHUSD,238.72,241.97,209.77,218.53,36981.53125818
1582603200000,2020-02-25 04:00:00,BTCUSD,9592.16,9679.9,9101.0,9150.0,1442.5252511345002,1582603200000,ETHUSD,261.9,264.96,235.81,238.72,32573.21641046
1582516800000,2020-02-24 04:00:00,BTCUSD,9786.57,9845.13,9488.33,9592.16,908.5851499108,1582516800000,ETHUSD,268.54,272.67,256.64,261.9,16473.0108532
1582430400000,2020-02-23 04:00:00,BTCUSD,9797.42,10025.0,9587.46,9786.57,943.6637905828,1582430400000,ETHUSD,265.74,278.0,265.69,268.54,16034.12388112
1582344000000,2020-02-22 04:00:00,BTCUSD,9685.45,9816.91,9582.37,9797.42,318.2336790606,1582344000000,ETHUSD,263.02,266.51,256.8,265.74,6435.8764876000005
1582257600000,2020-02-21 04:00:00,BTCUSD,9718.52,9775.26,9575.01,9685.45,669.8313510198001,1582257600000,ETHUSD,262.66,268.57,257.82,263.02,8108.28692619
1582171200000,2020-02-20 04:00:00,BTCUSD,9576.75,9723.07,9390.0,9718.52,1273.1774588795,1582171200000,ETHUSD,260.87,266.05,258.78,262.66,1301.33154205
1582084800000,2020-02-19 04:00:00,BTCUSD,10167.73,10310.06,9290.73,9576.75,2194.2329546451,1582084800000,ETHUSD,280.29,287.41,251.07,260.87,30243.64909844
1581998400000,2020-02-18 04:00:00,BTCUSD,9729.09,10275.62,9600.0,10167.73,1396.0595590665,1581998400000,ETHUSD,268.9,286.54,259.39,280.29,23325.78966108
1581912000000,2020-02-17 04:00:00,BTCUSD,9827.28,9846.89,9477.53,9729.09,1099.3177326947,1581912000000,ETHUSD,249.76,272.27,242.58,268.9,16926.53346332
1581825600000,2020-02-16 04:00:00,BTCUSD,10009.32,10030.07,9628.0,9827.28,904.0396957214,1581825600000,ETHUSD,271.17,273.96,236.56,249.76,44157.60835211
1581739200000,2020-02-15 04:00:00,BTCUSD,10275.98,10300.01,9751.0,10009.32,1552.5232349635999,1581739200000,ETHUSD,282.62,286.12,258.15,271.17,16958.72784316
1581652800000,2020-02-14 04:00:00,BTCUSD,10250.0,10400.37,10111.0,10275.98,1762.8523861539002,1581652800000,ETHUSD,266.6,289.58,260.36,282.62,23004.33499486
1581566400000,2020-02-13 04:00:00,BTCUSD,10407.84,10517.2,10087.51,10250.0,1541.750740122,1581566400000,ETHUSD,269.9,278.34,256.42,266.6,33197.99657852
1581480000000,2020-02-12 04:00:00,BTCUSD,10299.99,10487.46,10250.2,10407.84,1929.9615528684,1581480000000,ETHUSD,245.15,276.0,245.15,269.9,54792.67929797
1581393600000,2020-02-11 04:00:00,BTCUSD,9724.18,10390.94,9714.9,10299.99,2040.9679338878,1581393600000,ETHUSD,218.8,248.1,218.13,245.15,34629.54499087
1581307200000,2020-02-10 04:00:00,BTCUSD,10078.82,10102.44,9697.09,9724.18,1638.1658445949,1581307200000,ETHUSD,225.41,225.47,217.09,218.8,20898.8086895
1581220800000,2020-02-09 04:00:00,BTCUSD,10050.0,10200.0,10027.78,10078.82,590.9211326205,1581220800000,ETHUSD,228.86,230.99,223.8,225.41,14951.33449894
1581134400000,2020-02-08 04:00:00,BTCUSD,9709.11,10050.0,9700.37,10050.0,759.073651698,1581134400000,ETHUSD,217.56,229.34,217.3,228.86,13407.44814631
1581048000000,2020-02-07 04:00:00,BTCUSD,9768.85,9871.36,9660.44,9709.11,767.883592298,1581048000000,ETHUSD,217.06,224.29,213.49,217.56,17912.89269361
1580961600000,2020-02-06 04:00:00,BTCUSD,9634.97,9856.43,9591.15,9768.85,1062.9465970808,1580961600000,ETHUSD,206.26,220.0,206.26,217.06,693.47551685
1580875200000,2020-02-05 04:00:00,BTCUSD,9207.78,9767.9,9187.45,9634.97,1616.6915948063001,1580875200000,ETHUSD,189.05,207.99,188.56,206.26,20471.12193723
1580788800000,2020-02-04 04:00:00,BTCUSD,9274.75,9306.77,9079.87,9207.78,764.2069764449001,1580788800000,ETHUSD,187.58,189.67,183.97,189.05,7921.54920344
1580702400000,2020-02-03 04:00:00,BTCUSD,9362.03,9410.57,9225.0,9274.75,726.7310280217,1580702400000,ETHUSD,191.42,191.97,186.56,187.58,10351.872423100001
1580616000000,2020-02-02 04:00:00,BTCUSD,9253.55,9600.0,9150.0,9362.03,665.9550544906,1580616000000,ETHUSD,180.34,196.0,178.82,191.42,20849.81248195
1580529600000,2020-02-01 04:00:00,BTCUSD,9417.47,9447.94,9240.0,9253.55,456.3412503496,1580529600000,ETHUSD,182.65,183.93,179.84,180.34,4269.53800477
1580443200000,2020-01-31 04:00:00,BTCUSD,9420.01,9455.78,9200.03,9417.47,939.8788597184,1580443200000,ETHUSD,183.01,184.05,175.33,182.65,12905.52691351
1580356800000,2020-01-30 04:00:00,BTCUSD,9253.0,9565.22,9189.98,9420.01,1371.8667601274,1580356800000,ETHUSD,172.98,186.88,172.98,183.01,25732.16735863
1580270400000,2020-01-29 04:00:00,BTCUSD,9338.25,9428.98,9186.87,9253.0,904.5386360199001,1580270400000,ETHUSD,176.4,178.49,170.54,172.98,12934.40792031
1580184000000,2020-01-28 04:00:00,BTCUSD,9095.48,9430.0,8890.72,9338.25,1471.7287409019,1580184000000,ETHUSD,172.8,177.45,169.96,176.4,12044.60510651
1580097600000,2020-01-27 04:00:00,BTCUSD,8647.99,9145.22,8560.04,9095.48,1381.6717108224,1580097600000,ETHUSD,167.45,173.61,164.81,172.8,11253.53372516
1580011200000,2020-01-26 04:00:00,BTCUSD,8346.01,8674.06,8325.14,8647.99,486.7162923552,1580011200000,ETHUSD,161.18,169.37,160.11,167.45,5469.89630112
1579924800000,2020-01-25 04:00:00,BTCUSD,8286.66,8406.7,8280.0,8346.01,308.4473644733,1579924800000,ETHUSD,158.89,162.6,158.44,161.18,3947.21117242
1579838400000,2020-01-24 04:00:00,BTCUSD,8310.2,8513.35,8226.36,8286.66,852.8427049964,1579838400000,ETHUSD,159.13,165.0,155.11,158.89,7895.69534481
1579752000000,2020-01-23 04:00:00,BTCUSD,8559.71,8590.78,8271.33,8310.2,1649.8084279956,1579752000000,ETHUSD,164.86,164.86,157.64,159.13,778.25721616
1579665600000,2020-01-22 04:00:00,BTCUSD,8697.93,8784.28,8548.03,8559.71,585.6521529001001,1579665600000,ETHUSD,168.4,170.99,164.0,164.86,17002.81308447
1579579200000,2020-01-21 04:00:00,BTCUSD,8652.38,8776.25,8480.0,8697.93,876.9742810149,1579579200000,ETHUSD,167.62,169.78,164.4,168.4,7328.81863306
1579492800000,2020-01-20 04:00:00,BTCUSD,8647.68,8730.31,8510.02,8652.38,513.1403765336,1579492800000,ETHUSD,165.24,169.31,161.16,167.62,20352.30038506
1579406400000,2020-01-19 04:00:00,BTCUSD,9141.0,9152.39,8477.51,8647.68,1477.4989368046,1579406400000,ETHUSD,176.26,176.98,162.0,165.24,16961.28746354
1579320000000,2020-01-18 04:00:00,BTCUSD,8914.92,9180.18,8810.0,9141.0,622.5345884815,1579320000000,ETHUSD,171.76,179.65,165.1,176.26,11214.78909586
1579233600000,2020-01-17 04:00:00,BTCUSD,8774.03,9007.18,8750.79,8914.92,1186.8597393035,1579233600000,ETHUSD,164.86,174.32,164.61,171.76,19318.517012
1579147200000,2020-01-16 04:00:00,BTCUSD,8636.53,8820.58,8600.0,8774.03,631.5419844826,1579147200000,ETHUSD,159.77,167.04,159.15,164.86,15249.6295759
1579060800000,2020-01-15 04:00:00,BTCUSD,8727.32,8920.83,8561.12,8636.53,1123.9865196955,1579060800000,ETHUSD,162.78,168.61,158.48,159.77,21279.6098072
1578974400000,2020-01-14 04:00:00,BTCUSD,8467.57,8897.0,8461.07,8727.32,2236.8162516632,1578974400000,ETHUSD,149.24,172.0,148.06,162.78,40490.1687652
1578888000000,2020-01-13 04:00:00,BTCUSD,8100.01,8488.32,8000.0,8467.57,2185.2947646762,1578888000000,ETHUSD,143.55,149.99,142.43,149.24,13606.85365152
1578801600000,2020-01-12 04:00:00,BTCUSD,8086.45,8190.75,8071.23,8100.01,309.9547809965,1578801600000,ETHUSD,143.86,146.95,142.66,143.55,4429.21143455
1578715200000,2020-01-11 04:00:00,BTCUSD,8160.66,8277.01,7972.0,8086.45,463.8437621138,1578715200000,ETHUSD,143.79,148.19,141.95,143.86,9623.18675598
1578628800000,2020-01-10 04:00:00,BTCUSD,7804.0,8250.0,7676.0,8160.66,1154.1991652514,1578628800000,ETHUSD,136.56,145.32,135.36,143.79,14168.93470878
1578542400000,2020-01-09 04:00:00,BTCUSD,7941.96,7998.1,7756.56,7804.0,841.6467611603,1578542400000,ETHUSD,139.81,139.81,136.23,136.56,594.19103663
1578456000000,2020-01-08 04:00:00,BTCUSD,8301.6,8412.06,7871.01,7941.96,1432.3427476585,1578456000000,ETHUSD,144.77,145.37,137.33,139.81,14115.52087594
1578369600000,2020-01-07 04:00:00,BTCUSD,7899.33,8463.0,7737.5,8301.6,1810.6183403912,1578369600000,ETHUSD,143.65,148.18,139.02,144.77,13012.6525829
1578283200000,2020-01-06 04:00:00,BTCUSD,7535.91,8000.0,7489.18,7899.33,1451.4766570194001,1578283200000,ETHUSD,139.38,148.97,138.64,143.65,34646.76088665
1578196800000,2020-01-05 04:00:00,BTCUSD,7468.87,7579.51,7313.53,7535.91,595.9816134768,1578196800000,ETHUSD,136.06,139.57,134.1,139.38,8909.29360307
1578110400000,2020-01-04 04:00:00,BTCUSD,7328.98,7472.25,7258.53,7468.87,509.481051462,1578110400000,ETHUSD,133.36,136.06,132.58,136.06,7025.37189812
1578024000000,2020-01-03 04:00:00,BTCUSD,6930.1,7398.0,6930.1,7328.98,1229.6899947226,1578024000000,ETHUSD,126.4,134.72,126.4,133.36,21187.54444824
1577937600000,2020-01-02 04:00:00,BTCUSD,7100.02,7150.0,6860.0,6930.1,1048.256622756,1577937600000,ETHUSD,128.62,129.76,125.6,126.4,13420.68530102
1577851200000,2020-01-01 04:00:00,BTCUSD,7199.04,7231.65,7100.01,7100.02,487.7736244696,1577851200000,ETHUSD,129.83,132.57,128.31,128.62,9736.07819429
1577764800000,2019-12-31 04:00:00,BTCUSD,7210.56,7300.0,7115.02,7199.04,1120.4335339057,1577764800000,ETHUSD,130.91,133.37,127.77,129.83,16241.98776565
1577678400000,2019-12-30 04:00:00,BTCUSD,7340.05,7382.2,7180.0,7210.56,740.0091762336,1577678400000,ETHUSD,133.94,135.77,130.0,130.91,10820.12358232
1577592000000,2019-12-29 04:00:00,BTCUSD,7298.01,7521.92,7279.95,7340.05,345.9693587821,1577592000000,ETHUSD,127.86,137.53,127.53,133.94,7210.67950153
1577505600000,2019-12-28 04:00:00,BTCUSD,7276.81,7349.24,7254.09,7298.01,372.86885240519996,1577505600000,ETHUSD,126.93,129.5,126.54,127.86,4374.13685422
1577419200000,2019-12-27 04:00:00,BTCUSD,7209.32,7315.94,7062.39,7276.81,922.4842387133999,1577419200000,ETHUSD,126.1,128.03,122.2,126.93,5458.43243099
1577332800000,2019-12-26 04:00:00,BTCUSD,7173.62,7429.99,7155.0,7209.32,1237.5974439000001,1577332800000,ETHUSD,124.28,132.0,124.18,126.1,6455.29414246
1577246400000,2019-12-25 04:00:00,BTCUSD,7231.26,7266.0,7122.5,7173.62,227.53480389509997,1577246400000,ETHUSD,125.73,126.33,123.4,124.28,2664.90588781
1577160000000,2019-12-24 04:00:00,BTCUSD,7312.65,7426.14,7162.5,7231.26,553.8290127754,1577160000000,ETHUSD,127.77,129.49,125.21,125.73,4244.16845448
1577073600000,2019-12-23 04:00:00,BTCUSD,7601.16,7690.0,7270.0,7312.65,1011.5365990527999,1577073600000,ETHUSD,133.74,134.24,126.23,127.77,9866.23093501
1576987200000,2019-12-22 04:00:00,BTCUSD,7140.94,7638.87,7130.0,7601.16,857.0092825446001,1576987200000,ETHUSD,127.26,135.19,127.0,133.74,7271.93220365
1576900800000,2019-12-21 04:00:00,BTCUSD,7165.18,7184.21,7116.08,7140.94,275.57651727,1576900800000,ETHUSD,127.5,127.94,126.68,127.26,2324.13205993
1576814400000,2019-12-20 04:00:00,BTCUSD,7127.45,7218.0,7078.34,7165.18,607.7122909678,1576814400000,ETHUSD,126.8,129.4,125.81,127.5,6413.79386117
1576728000000,2019-12-19 04:00:00,BTCUSD,7168.49,7168.49,7168.49,7168.49,0.0,1576728000000,ETHUSD,129.29,129.29,129.29,129.29,0.0
1576641600000,2019-12-18 04:00:00,BTCUSD,6682.33,7448.0,6435.38,7168.49,1882.1118126279,1576641600000,ETHUSD,123.85,134.94,116.21,129.29,16664.55312314
1576555200000,2019-12-17 04:00:00,BTCUSD,6865.77,6928.4,6560.04,6682.33,1665.2044279817,1576555200000,ETHUSD,131.72,132.5,120.0,123.85,17865.13753915
1576468800000,2019-12-16 04:00:00,BTCUSD,7065.45,7065.45,7065.45,7065.45,0.0,1576468800000,ETHUSD,141.29,141.29,141.29,141.29,0.0
1576382400000,2019-12-15 04:00:00,BTCUSD,7048.99,7212.02,7032.15,7065.45,289.83198779080004,1576382400000,ETHUSD,140.93,144.08,140.62,141.29,2063.11854527
1576296000000,2019-12-14 04:00:00,BTCUSD,7249.48,7265.4,7010.01,7048.99,413.21662111989997,1576296000000,ETHUSD,144.5,144.55,140.0,140.93,3073.08998201
1576209600000,2019-12-13 04:00:00,BTCUSD,7215.82,7297.6,7193.42,7249.48,675.4578864251,1576209600000,ETHUSD,141.9,144.5,141.9,144.5,15.930579000000002
1576123200000,2019-12-12 04:00:00,BTCUSD,7154.82,7154.82,7154.82,7154.82,0.0,1576123200000,ETHUSD,141.9,141.9,141.9,141.9,0.0
1576036800000,2019-12-11 04:00:00,BTCUSD,7206.77,7299.39,7082.93,7154.82,931.1352444199,1576036800000,ETHUSD,145.22,146.0,139.02,141.9,7800.59991421
1575950400000,2019-12-10 04:00:00,BTCUSD,7376.76,7385.2,7167.5,7206.77,670.716428039,1575950400000,ETHUSD,147.13,147.33,144.0,145.22,2924.8568781999998
1575864000000,2019-12-09 04:00:00,BTCUSD,7517.82,7652.0,7287.09,7376.76,1017.1328410294,1575864000000,ETHUSD,150.48,151.45,146.4,147.13,5485.594889600001
1575777600000,2019-12-08 04:00:00,BTCUSD,7415.16,7575.25,7396.31,7517.82,254.4729663329,1575777600000,ETHUSD,146.97,151.99,146.7,150.48,3334.93578348
1575691200000,2019-12-07 04:00:00,BTCUSD,7546.35,7636.39,7392.54,7415.16,475.0609384629,1575691200000,ETHUSD,148.69,149.82,146.4,146.97,1617.42109405
